,Unnamed: 0,timestamp,study_name,fold,accuracy_score,cohen_kappa_score,f1_score,precision_score,recall_score,(DirectoryOrganizer) Paths,attributes
2694,2694,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,RecurrencePlot#",6,0.75,0.0,0.8571428571428571,1.0,0.75,[],"{'Max epochs': 5000, 'Last epoch': 34, 'Max GPU (MiB)': 5899, 'Total time': '0:01:42.317463'}"
2695,2695,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,RecurrencePlot#",7,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 40, 'Max GPU (MiB)': 5899, 'Total time': '0:02:09.226456'}"
2696,2696,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,RecurrencePlot#",8,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 17, 'Max GPU (MiB)': 5899, 'Total time': '0:00:54.822945'}"
2697,2697,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,RecurrencePlot#",9,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 24, 'Max GPU (MiB)': 5899, 'Total time': '0:01:16.486678'}"
2698,2698,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,RecurrencePlot#",10,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 38, 'Max GPU (MiB)': 5899, 'Total time': '0:02:00.446919'}"
2699,2699,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,RecurrencePlot#",11,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 24, 'Max GPU (MiB)': 5899, 'Total time': '0:01:17.235274'}"
2700,2700,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,GramianAngularField#",0,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 32, 'Max GPU (MiB)': 5899, 'Total time': '0:01:35.987997'}"
2701,2701,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,GramianAngularField#",1,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 35, 'Max GPU (MiB)': 5899, 'Total time': '0:01:55.302243'}"
2702,2702,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,GramianAngularField#",2,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 55, 'Max GPU (MiB)': 5899, 'Total time': '0:02:54.758080'}"
2703,2703,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,GramianAngularField#",3,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 45, 'Max GPU (MiB)': 5899, 'Total time': '0:02:39.120718'}"
2704,2704,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,GramianAngularField#",4,0.5,-0.3333333333333332,0.6666666666666666,0.6666666666666666,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 42, 'Max GPU (MiB)': 5899, 'Total time': '0:02:12.646069'}"
2705,2705,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,GramianAngularField#",5,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 37, 'Max GPU (MiB)': 5899, 'Total time': '0:01:48.968740'}"
2706,2706,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,GramianAngularField#",6,0.75,0.0,0.8571428571428571,1.0,0.75,[],"{'Max epochs': 5000, 'Last epoch': 30, 'Max GPU (MiB)': 5899, 'Total time': '0:01:34.262167'}"
2707,2707,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,GramianAngularField#",7,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 37, 'Max GPU (MiB)': 5899, 'Total time': '0:01:49.610677'}"
2708,2708,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,GramianAngularField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 36, 'Max GPU (MiB)': 5899, 'Total time': '0:01:55.558493'}"
2709,2709,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,GramianAngularField#",9,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 31, 'Max GPU (MiB)': 5899, 'Total time': '0:01:34.754443'}"
2710,2710,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,GramianAngularField#",10,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 35, 'Max GPU (MiB)': 5899, 'Total time': '0:01:51.985639'}"
2711,2711,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,GramianAngularField#",11,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 51, 'Max GPU (MiB)': 5899, 'Total time': '0:02:40.616192'}"
2712,2712,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,MarkovTransitionField#",0,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 24, 'Max GPU (MiB)': 5901, 'Total time': '0:01:28.765031'}"
2713,2713,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,MarkovTransitionField#",1,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 57, 'Max GPU (MiB)': 5901, 'Total time': '0:03:05.165555'}"
2714,2714,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,MarkovTransitionField#",2,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 47, 'Max GPU (MiB)': 5901, 'Total time': '0:02:28.531392'}"
2715,2715,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,MarkovTransitionField#",3,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 47, 'Max GPU (MiB)': 5901, 'Total time': '0:02:28.040599'}"
2716,2716,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,MarkovTransitionField#",4,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 48, 'Max GPU (MiB)': 5901, 'Total time': '0:02:22.474151'}"
2717,2717,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,MarkovTransitionField#",5,0.25,-0.5,0.4,0.3333333333333333,0.5,[],"{'Max epochs': 5000, 'Last epoch': 44, 'Max GPU (MiB)': 5901, 'Total time': '0:02:20.167367'}"
2718,2718,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,MarkovTransitionField#",6,1.0,,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 45, 'Max GPU (MiB)': 5901, 'Total time': '0:02:14.164630'}"
2719,2719,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,MarkovTransitionField#",7,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 42, 'Max GPU (MiB)': 5901, 'Total time': '0:02:09.927271'}"
2720,2720,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,MarkovTransitionField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 33, 'Max GPU (MiB)': 5901, 'Total time': '0:01:41.519273'}"
2721,2721,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,MarkovTransitionField#",9,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 55, 'Max GPU (MiB)': 5901, 'Total time': '0:02:33.599342'}"
2722,2722,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,MarkovTransitionField#",10,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 36, 'Max GPU (MiB)': 5901, 'Total time': '0:01:44.145452'}"
2723,2723,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,MarkovTransitionField#",11,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 29, 'Max GPU (MiB)': 5901, 'Total time': '0:01:26.032325'}"
2724,2724,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,ProjectionMix#",0,0.75,0.5,0.8,1.0,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5901, 'Total time': '0:00:33.746806'}"
2725,2725,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,ProjectionMix#",1,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5901, 'Total time': '0:00:34.745649'}"
2726,2726,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,ProjectionMix#",2,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5901, 'Total time': '0:00:32.236660'}"
2727,2727,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,ProjectionMix#",3,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5901, 'Total time': '0:00:32.335864'}"
2728,2728,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,ProjectionMix#",4,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5901, 'Total time': '0:00:31.451232'}"
2729,2729,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,ProjectionMix#",5,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5901, 'Total time': '0:00:32.153968'}"
2730,2730,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,ProjectionMix#",6,1.0,,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5901, 'Total time': '0:00:32.895193'}"
2731,2731,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,ProjectionMix#",7,0.5,-0.3333333333333332,0.6666666666666666,0.6666666666666666,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5901, 'Total time': '0:00:34.879145'}"
2732,2732,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,ProjectionMix#",8,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5901, 'Total time': '0:00:36.718044'}"
2733,2733,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,ProjectionMix#",9,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5901, 'Total time': '0:00:33.531222'}"
2734,2734,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,ProjectionMix#",10,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5901, 'Total time': '0:00:35.278191'}"
2735,2735,2023-12-12 07:55:47.446898,"SMOTE_2_#RegNetX_8FG,ProjectionMix#",11,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5901, 'Total time': '0:00:34.627142'}"
2736,2736,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,RecurrencePlot#",0,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5269, 'Total time': '0:00:45.202089'}"
2737,2737,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,RecurrencePlot#",1,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5269, 'Total time': '0:00:38.007924'}"
2738,2738,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,RecurrencePlot#",2,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:45.237877'}"
2739,2739,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,RecurrencePlot#",3,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:44.803647'}"
2740,2740,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,RecurrencePlot#",4,0.5,0.1999999999999999,0.5,1.0,0.3333333333333333,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:39.367531'}"
2741,2741,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,RecurrencePlot#",5,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:43.578460'}"
2742,2742,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,RecurrencePlot#",6,0.75,0.0,0.8571428571428571,1.0,0.75,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:43.038849'}"
2743,2743,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,RecurrencePlot#",7,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:41.828122'}"
2744,2744,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,RecurrencePlot#",8,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:43.014519'}"
2745,2745,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,RecurrencePlot#",9,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:43.059013'}"
2746,2746,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,RecurrencePlot#",10,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:39.097454'}"
2747,2747,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,RecurrencePlot#",11,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:43.514337'}"
2748,2748,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,GramianAngularField#",0,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:46.161627'}"
2749,2749,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,GramianAngularField#",1,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:41.609265'}"
2750,2750,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,GramianAngularField#",2,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:38.920083'}"
2751,2751,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,GramianAngularField#",3,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:44.683967'}"
2752,2752,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,GramianAngularField#",4,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:42.042837'}"
2753,2753,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,GramianAngularField#",5,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:39.916835'}"
2754,2754,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,GramianAngularField#",6,1.0,,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:41.149293'}"
2755,2755,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,GramianAngularField#",7,0.75,0.5,0.8,1.0,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:42.269465'}"
2756,2756,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,GramianAngularField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:46.578406'}"
2757,2757,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,GramianAngularField#",9,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:42.289594'}"
2758,2758,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,GramianAngularField#",10,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:41.441598'}"
2759,2759,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,GramianAngularField#",11,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:41.919887'}"
2760,2760,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,MarkovTransitionField#",0,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:44.653779'}"
2761,2761,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,MarkovTransitionField#",1,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:39.510180'}"
2762,2762,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,MarkovTransitionField#",2,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:42.995481'}"
2763,2763,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,MarkovTransitionField#",3,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:43.185906'}"
2764,2764,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,MarkovTransitionField#",4,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:39.823863'}"
2765,2765,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,MarkovTransitionField#",5,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:36.221604'}"
2766,2766,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,MarkovTransitionField#",6,1.0,,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:42.323102'}"
2767,2767,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,MarkovTransitionField#",7,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:45.814128'}"
2768,2768,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,MarkovTransitionField#",8,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:42.197814'}"
2769,2769,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,MarkovTransitionField#",9,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:40.108598'}"
2770,2770,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,MarkovTransitionField#",10,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:43.666623'}"
2771,2771,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,MarkovTransitionField#",11,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:43.140200'}"
2772,2772,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,ProjectionMix#",0,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:44.733571'}"
2773,2773,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,ProjectionMix#",1,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:44.864066'}"
2774,2774,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,ProjectionMix#",2,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:38.167124'}"
2775,2775,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,ProjectionMix#",3,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:42.476109'}"
2776,2776,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,ProjectionMix#",4,0.75,0.5,0.8,1.0,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:40.458109'}"
2777,2777,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,ProjectionMix#",5,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:41.938320'}"
2778,2778,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,ProjectionMix#",6,0.75,0.0,0.8571428571428571,1.0,0.75,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:40.928032'}"
2779,2779,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,ProjectionMix#",7,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:41.145939'}"
2780,2780,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,ProjectionMix#",8,0.5,0.0,0.6666666666666666,0.5,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:47.612725'}"
2781,2781,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,ProjectionMix#",9,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:44.313721'}"
2782,2782,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,ProjectionMix#",10,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:44.033290'}"
2783,2783,2023-12-12 10:42:05.020634,"SMOTE_2_#ConvNeXt_Tiny,ProjectionMix#",11,0.75,0.5,0.8,1.0,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 5677, 'Total time': '0:00:41.125360'}"
2784,2784,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,RecurrencePlot#",0,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 17751, 'Total time': '0:01:31.829082'}"
2785,2785,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,RecurrencePlot#",1,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 17753, 'Total time': '0:01:32.265602'}"
2786,2786,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,RecurrencePlot#",2,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 18361, 'Total time': '0:01:36.204454'}"
2787,2787,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,RecurrencePlot#",3,1.0,1.0,1.0,1.0,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:40.239456'}"
2788,2788,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,RecurrencePlot#",4,0.75,0.0,0.8571428571428571,0.75,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:33.180815'}"
2789,2789,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,RecurrencePlot#",5,0.75,0.5,0.8,0.6666666666666666,1.0,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:33.560063'}"
2790,2790,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,RecurrencePlot#",6,0.75,0.0,0.8571428571428571,1.0,0.75,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:32.885213'}"
2791,2791,2023-12-12 10:14:45.315028,"SMOTE_2_#ConvNeXt_Large,RecurrencePlot#",7,0.75,0.5,0.8,1.0,0.6666666666666666,[],"{'Max epochs': 5000, 'Last epoch': 10, 'Max GPU (MiB)': 19035, 'Total time': '0:01:31.912777'}"
